REQUEST ID,,SITE LOCATION,STORET STATION,LATITUDE,,LONGITUDE,FIELD ID,DATE SAMPLED,DATE RECEIVED,,DATE ANALYZED,GROUP ID,ANALYSIS,,COMPONENT,,,STORET PARAMETER,RESULT,REMARK,MDL,PQL,UNITS,TEST COMMENTS,MATRIX,TEMPERATURE,SPECIFIC CONDUCTANCE,SALINITY,PH,DISSOLVED O2,SAMPLE DEPTH,BATCH ID,SAMPLE ID,PRESERVATION,REFERENCE METHOD
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,12-Nov-2019 00:30,13-Nov-2019 10:10,,13-Nov-2019 14:18,CHEMISTRY,W-NO2-F,,Nitrite-N,,,00613,0.004,I,0.0020,0.0050,mg N/L,,W-BRACKISH,21.49 C,38648 umhos/cm,,7.2 ,5.2 mg/L,1.0 m,P374157,2135641,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,12-Nov-2019 00:30,13-Nov-2019 10:10,,13-Nov-2019 14:18,CHEMISTRY,W-NO3-F,,Nitrate-N,,,00620,0.006,I,0.004,0.010,mg N/L,,W-BRACKISH,21.49 C,38648 umhos/cm,,7.2 ,5.2 mg/L,1.0 m,P374482,2135641,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,12-Nov-2019 00:30,13-Nov-2019 10:10,,14-Nov-2019 15:45,BIOLOGY,FCOLI-MF,,Fecal Coliforms-Membrane Filter,,,31616,50,BQ,3,3,cfu/100 mL,Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.,W-BRACKISH,21.49 C,38648 umhos/cm,,7.2 ,5.2 mg/L,1.0 m,P374619,2135542,ICE,SM 9222 D
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,12-Nov-2019 00:30,13-Nov-2019 10:10,,15-Nov-2019 15:21,CHEMISTRY,W-TSS,,TSS,,,00530,8,I,3.0,10,mg/L,,W-BRACKISH,21.49 C,38648 umhos/cm,,7.2 ,5.2 mg/L,1.0 m,P374822,2135621,ICE,SM 2540 D-97
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,12-Nov-2019 00:30,13-Nov-2019 10:10,,16-Nov-2019 06:37,CHEMISTRY,W-DOC,,Organic Carbon,,,00681,8.7,,1.0,2.0,mg C/L,,W-BRACKISH,21.49 C,38648 umhos/cm,,7.2 ,5.2 mg/L,1.0 m,P374357,2135631,FILTER-H2SO4-ICE,SM 5310 B-00
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,12-Nov-2019 00:30,13-Nov-2019 10:10,,18-Nov-2019 12:16,CHEMISTRY,W-NO2NO3-F,,NO2NO3-N,,,00631,0.01,I,0.0040,0.010,mg N/L,,W-BRACKISH,21.49 C,38648 umhos/cm,,7.2 ,5.2 mg/L,1.0 m,P374368,2135631,FILTER-H2SO4-ICE,EPA 353.2 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,12-Nov-2019 00:30,13-Nov-2019 10:10,,18-Nov-2019 13:24,CHEMISTRY,W-NH3-F,,Ammonia-N,,,00608,0.021,,0.0020,0.0050,mg N/L,,W-BRACKISH,21.49 C,38648 umhos/cm,,7.2 ,5.2 mg/L,1.0 m,P374440,2135631,FILTER-H2SO4-ICE,EPA 350.1 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,12-Nov-2019 00:30,13-Nov-2019 10:10,,20-Nov-2019 10:00,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Corrected",,,32211,2.7,I,1.4,4.1,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,21.49 C,38648 umhos/cm,,7.2 ,5.2 mg/L,1.0 m,P374552,2135518,ICE,SM 10200 H (mod.)
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,12-Nov-2019 00:30,13-Nov-2019 10:10,,20-Nov-2019 10:00,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Uncorrected",,,32210,3.6,,1.0,3.0,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,21.49 C,38648 umhos/cm,,7.2 ,5.2 mg/L,1.0 m,P374552,2135518,ICE,SM 10200 H (mod.)
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,12-Nov-2019 00:30,13-Nov-2019 10:10,,20-Nov-2019 10:00,BIOLOGY,CHLSUITE-W,,Phaeophytin-a,,,32218,1.5,U,1.5,4.5,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,21.49 C,38648 umhos/cm,,7.2 ,5.2 mg/L,1.0 m,P374552,2135518,ICE,SM 10200 H (mod.)
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,12-Nov-2019 00:30,13-Nov-2019 10:10,,21-Nov-2019 15:58,CHEMISTRY,W-TKN,,Kjeldahl Nitrogen,,,00625,0.54,,0.16,0.40,mg N/L,,W-BRACKISH,21.49 C,38648 umhos/cm,,7.2 ,5.2 mg/L,1.0 m,P374512,2135651,ICE And H2SO4,EPA 351.2 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.7,12-Nov-2019 00:30,13-Nov-2019 10:10,,26-Nov-2019 16:01,CHEMISTRY,W-S-A-TP,,Total-P,,,00665,0.057,,0.0040,0.010,mg P/L,,W-BRACKISH,21.49 C,38648 umhos/cm,,7.2 ,5.2 mg/L,1.0 m,P374705,2135651,ICE And H2SO4,EPA 365.1 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,12-Nov-2019 03:00,13-Nov-2019 10:10,,13-Nov-2019 12:30,CHEMISTRY,W-PO4-F,,O-Phosphate-P,,,00671,0.030,,0.0040,0.010,mg P/L,,W-BRACKISH,20.96 C,26923 umhos/cm,,7.04 ,4.62 mg/L,1.0 m,P374181,2135642,FILTER-ICE,EPA 365.1 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,12-Nov-2019 03:00,13-Nov-2019 10:10,,13-Nov-2019 12:41,CHEMISTRY,TURBIDITY,,Turbidity,,,00076,5.1,,0.10,0.13,NTU,,W-BRACKISH,20.96 C,26923 umhos/cm,,7.04 ,4.62 mg/L,1.0 m,P374136,2135622,ICE,EPA 180.1 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,12-Nov-2019 03:00,13-Nov-2019 10:10,,13-Nov-2019 14:20,CHEMISTRY,W-NO2-F,,Nitrite-N,,,00613,0.004,I,0.0020,0.0050,mg N/L,,W-BRACKISH,20.96 C,26923 umhos/cm,,7.04 ,4.62 mg/L,1.0 m,P374157,2135642,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,12-Nov-2019 03:00,13-Nov-2019 10:10,,13-Nov-2019 14:20,CHEMISTRY,W-NO3-F,,Nitrate-N,,,00620,0.006,I,0.004,0.010,mg N/L,,W-BRACKISH,20.96 C,26923 umhos/cm,,7.04 ,4.62 mg/L,1.0 m,P374482,2135642,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,12-Nov-2019 03:00,13-Nov-2019 10:10,,14-Nov-2019 15:45,BIOLOGY,FCOLI-MF,,Fecal Coliforms-Membrane Filter,,,31616,67,BQ,3,3,cfu/100 mL,Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.,W-BRACKISH,20.96 C,26923 umhos/cm,,7.04 ,4.62 mg/L,1.0 m,P374619,2135543,ICE,SM 9222 D
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,12-Nov-2019 03:00,13-Nov-2019 10:10,,15-Nov-2019 15:21,CHEMISTRY,W-TSS,,TSS,,,00530,10,I,3.0,10,mg/L,,W-BRACKISH,20.96 C,26923 umhos/cm,,7.04 ,4.62 mg/L,1.0 m,P374822,2135622,ICE,SM 2540 D-97
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,12-Nov-2019 03:00,13-Nov-2019 10:10,,18-Nov-2019 12:18,CHEMISTRY,W-NO2NO3-F,,NO2NO3-N,,,00631,0.010,,0.0040,0.010,mg N/L,,W-BRACKISH,20.96 C,26923 umhos/cm,,7.04 ,4.62 mg/L,1.0 m,P374368,2135632,FILTER-H2SO4-ICE,EPA 353.2 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,12-Nov-2019 03:00,13-Nov-2019 10:10,,18-Nov-2019 13:25,CHEMISTRY,W-NH3-F,,Ammonia-N,,,00608,0.021,,0.0020,0.0050,mg N/L,,W-BRACKISH,20.96 C,26923 umhos/cm,,7.04 ,4.62 mg/L,1.0 m,P374440,2135632,FILTER-H2SO4-ICE,EPA 350.1 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,12-Nov-2019 03:00,13-Nov-2019 10:10,,19-Nov-2019 06:06,CHEMISTRY,W-DOC,,Organic Carbon,,,00681,11,,1.0,2.0,mg C/L,,W-BRACKISH,20.96 C,26923 umhos/cm,,7.04 ,4.62 mg/L,1.0 m,P374430,2135632,FILTER-H2SO4-ICE,SM 5310 B-00
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,12-Nov-2019 03:00,13-Nov-2019 10:10,,20-Nov-2019 10:00,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Corrected",,,32211,2.1,I,1.4,4.1,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,20.96 C,26923 umhos/cm,,7.04 ,4.62 mg/L,1.0 m,P374552,2135519,ICE,SM 10200 H (mod.)
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,12-Nov-2019 03:00,13-Nov-2019 10:10,,20-Nov-2019 10:00,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Uncorrected",,,32210,2.7,I,1.0,3.0,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,20.96 C,26923 umhos/cm,,7.04 ,4.62 mg/L,1.0 m,P374552,2135519,ICE,SM 10200 H (mod.)
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,12-Nov-2019 03:00,13-Nov-2019 10:10,,20-Nov-2019 10:00,BIOLOGY,CHLSUITE-W,,Phaeophytin-a,,,32218,1.5,U,1.5,4.5,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,20.96 C,26923 umhos/cm,,7.04 ,4.62 mg/L,1.0 m,P374552,2135519,ICE,SM 10200 H (mod.)
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,12-Nov-2019 03:00,13-Nov-2019 10:10,,21-Nov-2019 16:03,CHEMISTRY,W-TKN,,Kjeldahl Nitrogen,,,00625,0.47,,0.16,0.40,mg N/L,,W-BRACKISH,20.96 C,26923 umhos/cm,,7.04 ,4.62 mg/L,1.0 m,P374512,2135652,ICE And H2SO4,EPA 351.2 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.8,12-Nov-2019 03:00,13-Nov-2019 10:10,,26-Nov-2019 16:02,CHEMISTRY,W-S-A-TP,,Total-P,,,00665,0.052,,0.0040,0.010,mg P/L,,W-BRACKISH,20.96 C,26923 umhos/cm,,7.04 ,4.62 mg/L,1.0 m,P374705,2135652,ICE And H2SO4,EPA 365.1 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,12-Nov-2019 05:30,13-Nov-2019 10:10,,13-Nov-2019 12:31,CHEMISTRY,W-PO4-F,,O-Phosphate-P,,,00671,0.032,,0.0040,0.010,mg P/L,,W-BRACKISH,20.74 C,20957 umhos/cm,,7.0 ,4.21 mg/L,1.0 m,P374181,2135643,FILTER-ICE,EPA 365.1 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,12-Nov-2019 05:30,13-Nov-2019 10:10,,13-Nov-2019 12:41,CHEMISTRY,TURBIDITY,,Turbidity,,,00076,4.6,,0.10,0.13,NTU,,W-BRACKISH,20.74 C,20957 umhos/cm,,7.0 ,4.21 mg/L,1.0 m,P374136,2135623,ICE,EPA 180.1 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,12-Nov-2019 05:30,13-Nov-2019 10:10,,13-Nov-2019 14:21,CHEMISTRY,W-NO2-F,,Nitrite-N,,,00613,0.004,I,0.0020,0.0050,mg N/L,,W-BRACKISH,20.74 C,20957 umhos/cm,,7.0 ,4.21 mg/L,1.0 m,P374157,2135643,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,12-Nov-2019 05:30,13-Nov-2019 10:10,,13-Nov-2019 14:21,CHEMISTRY,W-NO3-F,,Nitrate-N,,,00620,0.008,I,0.004,0.010,mg N/L,,W-BRACKISH,20.74 C,20957 umhos/cm,,7.0 ,4.21 mg/L,1.0 m,P374482,2135643,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,12-Nov-2019 05:30,13-Nov-2019 10:10,,14-Nov-2019 15:45,BIOLOGY,FCOLI-MF,,Fecal Coliforms-Membrane Filter,,,31616,80,Q,4,4,cfu/100 mL,Verified. Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.,W-BRACKISH,20.74 C,20957 umhos/cm,,7.0 ,4.21 mg/L,1.0 m,P374619,2135544,ICE,SM 9222 D
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,12-Nov-2019 05:30,13-Nov-2019 10:10,,15-Nov-2019 15:21,CHEMISTRY,W-TSS,,TSS,,,00530,9,I,3.0,10,mg/L,Batch relative percent difference is unavailable because of low analyte concentration in the QC sample.,W-BRACKISH,20.74 C,20957 umhos/cm,,7.0 ,4.21 mg/L,1.0 m,P374823,2135623,ICE,SM 2540 D-97
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,12-Nov-2019 05:30,13-Nov-2019 10:10,,18-Nov-2019 12:31,CHEMISTRY,W-NO2NO3-F,,NO2NO3-N,,,00631,0.012,,0.0040,0.010,mg N/L,,W-BRACKISH,20.74 C,20957 umhos/cm,,7.0 ,4.21 mg/L,1.0 m,P374369,2135633,FILTER-H2SO4-ICE,EPA 353.2 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,12-Nov-2019 05:30,13-Nov-2019 10:10,,18-Nov-2019 13:27,CHEMISTRY,W-NH3-F,,Ammonia-N,,,00608,0.022,,0.0020,0.0050,mg N/L,,W-BRACKISH,20.74 C,20957 umhos/cm,,7.0 ,4.21 mg/L,1.0 m,P374440,2135633,FILTER-H2SO4-ICE,EPA 350.1 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,12-Nov-2019 05:30,13-Nov-2019 10:10,,19-Nov-2019 06:22,CHEMISTRY,W-DOC,,Organic Carbon,,,00681,14,,1.0,2.0,mg C/L,,W-BRACKISH,20.74 C,20957 umhos/cm,,7.0 ,4.21 mg/L,1.0 m,P374430,2135633,FILTER-H2SO4-ICE,SM 5310 B-00
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,12-Nov-2019 05:30,13-Nov-2019 10:10,,20-Nov-2019 10:00,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Corrected",,,32211,1.8,I,1.2,3.5,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,20.74 C,20957 umhos/cm,,7.0 ,4.21 mg/L,1.0 m,P374552,2135520,ICE,SM 10200 H (mod.)
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,12-Nov-2019 05:30,13-Nov-2019 10:10,,20-Nov-2019 10:00,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Uncorrected",,,32210,2.2,I,0.86,2.6,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,20.74 C,20957 umhos/cm,,7.0 ,4.21 mg/L,1.0 m,P374552,2135520,ICE,SM 10200 H (mod.)
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,12-Nov-2019 05:30,13-Nov-2019 10:10,,20-Nov-2019 10:00,BIOLOGY,CHLSUITE-W,,Phaeophytin-a,,,32218,1.3,U,1.3,3.9,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,20.74 C,20957 umhos/cm,,7.0 ,4.21 mg/L,1.0 m,P374552,2135520,ICE,SM 10200 H (mod.)
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,12-Nov-2019 05:30,13-Nov-2019 10:10,,21-Nov-2019 16:05,CHEMISTRY,W-TKN,,Kjeldahl Nitrogen,,,00625,0.53,,0.16,0.40,mg N/L,,W-BRACKISH,20.74 C,20957 umhos/cm,,7.0 ,4.21 mg/L,1.0 m,P374512,2135653,ICE And H2SO4,EPA 351.2 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.9,12-Nov-2019 05:30,13-Nov-2019 10:10,,26-Nov-2019 16:03,CHEMISTRY,W-S-A-TP,,Total-P,,,00665,0.052,,0.0040,0.010,mg P/L,,W-BRACKISH,20.74 C,20957 umhos/cm,,7.0 ,4.21 mg/L,1.0 m,P374705,2135653,ICE And H2SO4,EPA 365.1 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,,,,,gtmpcnut2.1,11-Nov-2019 09:30,13-Nov-2019 10:10,,13-Nov-2019 12:20,CHEMISTRY,W-PO4-F,,O-Phosphate-P,,,00671,0.019,Q,0.0040,0.010,mg P/L,O-Phosphate-P: The sample expired prior to receipt.,W-BRACKISH,20.32 C,43143 umhos/cm,,7.39 ,5.41 mg/L,1.0 m,P374182,2135614,FILTER-ICE,EPA 365.1 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,,,,,gtmpcnut2.1,11-Nov-2019 09:30,13-Nov-2019 10:10,,13-Nov-2019 12:41,CHEMISTRY,TURBIDITY,,Turbidity,,,00076,9.9,Q,0.10,0.13,NTU,The sample expired prior to receipt.,W-BRACKISH,20.32 C,43143 umhos/cm,,7.39 ,5.41 mg/L,1.0 m,P374137,2135612,ICE,EPA 180.1 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,,,,,gtmpcnut2.1,11-Nov-2019 09:30,13-Nov-2019 10:10,,13-Nov-2019 14:45,CHEMISTRY,W-NO2-F,,Nitrite-N,,,00613,0.004,IQ,0.0020,0.0050,mg N/L,Nitrite-N: The sample expired prior to receipt.,W-BRACKISH,20.32 C,43143 umhos/cm,,7.39 ,5.41 mg/L,1.0 m,P374158,2135614,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,,,,,gtmpcnut2.1,11-Nov-2019 09:30,13-Nov-2019 10:10,,13-Nov-2019 14:45,CHEMISTRY,W-NO3-F,,Nitrate-N,,,00620,0.004,UQ,0.004,0.010,mg N/L,Nitrate-N: The sample expired prior to reciept.,W-BRACKISH,20.32 C,43143 umhos/cm,,7.39 ,5.41 mg/L,1.0 m,P374482,2135614,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,,,,,gtmpcnut2.1,11-Nov-2019 09:30,13-Nov-2019 10:10,,15-Nov-2019 15:21,CHEMISTRY,W-TSS,,TSS,,,00530,22,,3.0,10,mg/L,,W-BRACKISH,20.32 C,43143 umhos/cm,,7.39 ,5.41 mg/L,1.0 m,P374822,2135612,ICE,SM 2540 D-97
RQ-2019-11-04-01,,Pellicer Creek,,,,,gtmpcnut2.1,11-Nov-2019 09:30,13-Nov-2019 10:10,,16-Nov-2019 01:50,CHEMISTRY,W-DOC,,Organic Carbon,,,00681,6.8,,1.0,2.0,mg C/L,,W-BRACKISH,20.32 C,43143 umhos/cm,,7.39 ,5.41 mg/L,1.0 m,P374357,2135613,FILTER-H2SO4-ICE,SM 5310 B-00
RQ-2019-11-04-01,,Pellicer Creek,,,,,gtmpcnut2.1,11-Nov-2019 09:30,13-Nov-2019 10:10,,18-Nov-2019 12:09,CHEMISTRY,W-NO2NO3-F,,NO2NO3-N,,,00631,0.008,I,0.0040,0.010,mg N/L,,W-BRACKISH,20.32 C,43143 umhos/cm,,7.39 ,5.41 mg/L,1.0 m,P374368,2135613,FILTER-H2SO4-ICE,EPA 353.2 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,,,,,gtmpcnut2.1,11-Nov-2019 09:30,13-Nov-2019 10:10,,18-Nov-2019 13:03,CHEMISTRY,W-NH3-F,,Ammonia-N,,,00608,0.026,,0.0020,0.0050,mg N/L,,W-BRACKISH,20.32 C,43143 umhos/cm,,7.39 ,5.41 mg/L,1.0 m,P374439,2135613,FILTER-H2SO4-ICE,EPA 350.1 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,,,,,gtmpcnut2.1,11-Nov-2019 09:30,13-Nov-2019 10:10,,19-Nov-2019 09:58,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Corrected",,,32211,3.2,IQ,2.1,6.2,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,20.32 C,43143 umhos/cm,,7.39 ,5.41 mg/L,1.0 m,P374685,2135512,ICE,SM 10200 H (mod.)
RQ-2019-11-04-01,,Pellicer Creek,,,,,gtmpcnut2.1,11-Nov-2019 09:30,13-Nov-2019 10:10,,19-Nov-2019 09:58,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Uncorrected",,,32210,4.3,IQ,1.5,4.5,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,20.32 C,43143 umhos/cm,,7.39 ,5.41 mg/L,1.0 m,P374685,2135512,ICE,SM 10200 H (mod.)
RQ-2019-11-04-01,,Pellicer Creek,,,,,gtmpcnut2.1,11-Nov-2019 09:30,13-Nov-2019 10:10,,19-Nov-2019 09:58,BIOLOGY,CHLSUITE-W,,Phaeophytin-a,,,32218,2.2,UQ,2.2,6.8,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,20.32 C,43143 umhos/cm,,7.39 ,5.41 mg/L,1.0 m,P374685,2135512,ICE,SM 10200 H (mod.)
RQ-2019-11-04-01,,Pellicer Creek,,,,,gtmpcnut2.1,11-Nov-2019 09:30,13-Nov-2019 10:10,,21-Nov-2019 15:32,CHEMISTRY,W-TKN-F,,"Kjeldahl Nitrogen, filtered",,,00623,0.42,,0.16,0.40,mg N/L,,W-BRACKISH,20.32 C,43143 umhos/cm,,7.39 ,5.41 mg/L,1.0 m,P374511,2135613,FILTER-H2SO4-ICE,EPA 351.2 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,,,,,gtmpcnut2.1,11-Nov-2019 09:30,13-Nov-2019 10:10,,21-Nov-2019 15:34,CHEMISTRY,W-TKN,,Kjeldahl Nitrogen,,,00625,0.51,,0.16,0.40,mg N/L,,W-BRACKISH,20.32 C,43143 umhos/cm,,7.39 ,5.41 mg/L,1.0 m,P374511,2135615,ICE And H2SO4,EPA 351.2 Rev. 2.0
RQ-2019-11-04-01,,Pellicer Creek,,,,,gtmpcnut2.1,11-Nov-2019 09:30,13-Nov-2019 10:10,,22-Nov-2019 13:14,CHEMISTRY,W-S-A-TP,,Total-P,,,00665,0.063,,0.0040,0.010,mg P/L,,W-BRACKISH,20.32 C,43143 umhos/cm,,7.39 ,5.41 mg/L,1.0 m,P374423,2135615,ICE And H2SO4,EPA 365.1 Rev. 2.0
RQ-2019-11-04-01,,Pine Island,GTMPINUT,,,,gtmpinut1.1,12-Nov-2019 11:51,13-Nov-2019 10:10,,13-Nov-2019 12:14,CHEMISTRY,W-PO4-F,,O-Phosphate-P,,,00671,0.028,,0.0040,0.010,mg P/L,,W-SURF-SLT,20.9 C,45581 umhos/cm,,7.58 ,,3.0 m,P374182,2135596,FILTER-ICE,EPA 365.1 Rev. 2.0
RQ-2019-11-04-01,,Pine Island,GTMPINUT,,,,gtmpinut1.1,12-Nov-2019 11:51,13-Nov-2019 10:10,,13-Nov-2019 12:41,CHEMISTRY,TURBIDITY,,Turbidity,,,00076,8.4,A,0.10,0.13,NTU,,W-SURF-SLT,20.9 C,45581 umhos/cm,,7.58 ,,3.0 m,P374137,2135580,ICE,EPA 180.1 Rev. 2.0
RQ-2019-11-04-01,,Pine Island,GTMPINUT,,,,gtmpinut1.1,12-Nov-2019 11:51,13-Nov-2019 10:10,,14-Nov-2019 08:14,CHEMISTRY,W-NO2-F,,Nitrite-N,,,00613,0.007,,0.0020,0.0050,mg N/L,,W-SURF-SLT,20.9 C,45581 umhos/cm,,7.58 ,,3.0 m,P374226,2135596,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-11-04-01,,Pine Island,GTMPINUT,,,,gtmpinut1.1,12-Nov-2019 11:51,13-Nov-2019 10:10,,14-Nov-2019 08:14,CHEMISTRY,W-NO3-F,,Nitrate-N,,,00620,0.014,,0.004,0.010,mg N/L,,W-SURF-SLT,20.9 C,45581 umhos/cm,,7.58 ,,3.0 m,P374557,2135596,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-11-04-01,,Pine Island,GTMPINUT,,,,gtmpinut1.1,12-Nov-2019 11:51,13-Nov-2019 10:10,,14-Nov-2019 14:03,BIOLOGY,FCOLI-MF,,Fecal Coliforms-Membrane Filter,,,31616,6,BQ,3,3,cfu/100 mL,Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.,W-SURF-SLT,20.9 C,45581 umhos/cm,,7.58 ,,3.0 m,P374619,2135529,ICE,SM 9222 D
RQ-2019-11-04-01,,Pine Island,GTMPINUT,,,,gtmpinut1.1,12-Nov-2019 11:51,13-Nov-2019 10:10,,15-Nov-2019 15:21,CHEMISTRY,W-TSS,,TSS,,,00530,20,,3.0,10,mg/L,,W-SURF-SLT,20.9 C,45581 umhos/cm,,7.58 ,,3.0 m,P374821,2135580,ICE,SM 2540 D-97
